Supermarket,Category,Product Title,Product Price,Base Price,Per unit,Product URL
Woolworths,Meat and Seafood,Ocean Chef King Snapper Portions 1kg,30.0,30.0,1KG,https://www.woolworths.com.au/shop/productdetails/794638/ocean-chef-king-snapper-portions-king-snapper-portions
Woolworths,Meat and Seafood,Olga's Fine Foods RSPCA Chicken Patty 500g,6.3,12.6,1KG,https://www.woolworths.com.au/shop/productdetails/802206/olga-s-fine-foods-rspca-chicken-patty
Woolworths,Meat and Seafood,Ocean Blue Crab Meat 140g,9.5,67.86,1KG,https://www.woolworths.com.au/shop/productdetails/703319/ocean-blue-crab-meat
Woolworths,Meat and Seafood,Just Caught Whiting Fillets Skin On 1kg,11.0,11.0,1KG,https://www.woolworths.com.au/shop/productdetails/346571/just-caught-whiting-fillets-skin-on
Woolworths,Meat and Seafood,Olga's Fine Foods Beef Chevapchichi 400g,8.7,21.75,1KG,https://www.woolworths.com.au/shop/productdetails/593303/olga-s-fine-foods-beef-chevapchichi
Woolworths,Meat and Seafood,Woolworths Raw Peeled & Deveined Prawns 500g,17.0,34.0,1KG,https://www.woolworths.com.au/shop/productdetails/285355/woolworths-raw-peeled-deveined-prawns
Woolworths,Meat and Seafood,Just Caught Frozen Natural Squid Rings 500g,9.5,19.0,1KG,https://www.woolworths.com.au/shop/productdetails/187172/just-caught-frozen-natural-squid-rings
Woolworths,Meat and Seafood,Woolworths Salmon Portions Skin On 2 pack,15.0,53.57,1KG,https://www.woolworths.com.au/shop/productdetails/150803/woolworths-salmon-portions-skin-on
Woolworths,Meat and Seafood,Just Caught Cooked Prawns Tail Off Large 1kg,28.5,28.5,1KG,https://www.woolworths.com.au/shop/productdetails/6000880/just-caught-cooked-prawns-tail-off-large
Woolworths,Meat and Seafood,Ocean Chef USA Sea Scallops 425g,22.5,52.94,1KG,https://www.woolworths.com.au/shop/productdetails/727050/ocean-chef-usa-sea-scallops
Woolworths,Meat and Seafood,Talley's Chilled Mussels Marinated Garlic 375g,7.5,20.0,1KG,https://www.woolworths.com.au/shop/productdetails/289775/talley-s-chilled-mussels-marinated-garlic
Woolworths,Meat and Seafood,Woolworths Quarter Leg Ham 1.7kg - 3kg,42.0,14.0,1KG,https://www.woolworths.com.au/shop/productdetails/922923/woolworths-quarter-leg-ham
Woolworths,Meat and Seafood,Humpty Doo Barramundi Skin On 260g,13.0,50.0,1KG,https://www.woolworths.com.au/shop/productdetails/880239/humpty-doo-barramundi-skin-on
Woolworths,Meat and Seafood,JC Seafood Jumbo Cooked Prawn Cutlets 240g,14.0,58.33,1KG,https://www.woolworths.com.au/shop/productdetails/263311/jc-seafood-jumbo-cooked-prawn-cutlets
Woolworths,Meat and Seafood,Ocean Chef Salt Water Barramundi Portions 1kg,26.0,26.0,1KG,https://www.woolworths.com.au/shop/productdetails/247612/ocean-chef-salt-water-barramundi-portions
Woolworths,Meat and Seafood,Princi Olive Mortadella Shaved From The Deli Per kg,17.5,17.5,1KG,https://www.woolworths.com.au/shop/productdetails/104619/princi-olive-mortadella-shaved-from-the-deli
Woolworths,Meat and Seafood,Just Caught Cooked Prawns Tail On 300g,10.0,33.33,1KG,https://www.woolworths.com.au/shop/productdetails/93465/just-caught-cooked-prawns-tail-on
Woolworths,Meat and Seafood,Olga's Fine Foods Chicken Breast Parmigiana Schnitzel 500g,11.0,22.0,1KG,https://www.woolworths.com.au/shop/productdetails/544777/olga-s-fine-foods-chicken-breast-parmigiana-schnitzel
Woolworths,Meat and Seafood,Clearly Premium Smoked Salmon 100g,9.5,95.0,1KG,https://www.woolworths.com.au/shop/productdetails/830166/clearly-premium-smoked-salmon
Woolworths,Meat and Seafood,Ocean Chef Yellowfin Tuna Steaks 1kg,30.0,30.0,1KG,https://www.woolworths.com.au/shop/productdetails/782001/ocean-chef-yellowfin-tuna-steaks-yellowfin-tuna-steaks
Woolworths,Meat and Seafood,Gourmet Chef Marinara Sauce 450g,5.2,11.56,1KG,https://www.woolworths.com.au/shop/productdetails/802908/gourmet-chef-marinara-sauce
Woolworths,Meat and Seafood,Just Caught Jumbo Cutlets Raw 500g,19.0,38.0,1KG,https://www.woolworths.com.au/shop/productdetails/223880/just-caught-jumbo-cutlets-raw
Woolworths,Meat and Seafood,D'Orsogna Honey Leg Ham 850g,15.75,18.53,1KG,https://www.woolworths.com.au/shop/productdetails/580253/d-orsogna-honey-leg-ham
Woolworths,Meat and Seafood,K-Roo Kangaroo Fillet 400g,15.0,37.5,1KG,https://www.woolworths.com.au/shop/productdetails/887603/k-roo-kangaroo-fillet
Woolworths,Meat and Seafood,From the Deli Beretta Italian Prosciutto Di Parma Freshly Sliced Per Kg,70.0,70.0,1KG,https://www.woolworths.com.au/shop/productdetails/801197/from-the-deli-beretta-italian-prosciutto-di-parma-freshly-sliced
Woolworths,Meat and Seafood,Talley's Chilled Mussels Marinated Plain 375g,7.5,20.0,1KG,https://www.woolworths.com.au/shop/productdetails/289769/talley-s-chilled-mussels-marinated-plain
Woolworths,Meat and Seafood,Hans Middle Bacon 1kg,15.0,15.0,1KG,https://www.woolworths.com.au/shop/productdetails/6034852/hans-middle-bacon
Woolworths,Meat and Seafood,Barossa Fine Foods BBQ Beef Sausages 480g,9.5,19.79,1KG,https://www.woolworths.com.au/shop/productdetails/238813/barossa-fine-foods-bbq-beef-sausages
Woolworths,Meat and Seafood,JC Seafood Salt & Pepper Squid 270g,8.0,29.63,1KG,https://www.woolworths.com.au/shop/productdetails/391609/jc-seafood-salt-pepper-squid
Woolworths,Meat and Seafood,Tassal Premium Tasmanian Smoked Salmon Slices 100g,8.5,85.0,1KG,https://www.woolworths.com.au/shop/productdetails/29637/tassal-premium-tasmanian-smoked-salmon-slices
Woolworths,Meat and Seafood,Humpty Doo Barramundi Skin Off 260g,14.0,53.85,1KG,https://www.woolworths.com.au/shop/productdetails/880215/humpty-doo-barramundi-skin-off
Woolworths,Meat and Seafood,Tassal Salmon For Cooking 200g,11.5,57.5,1KG,https://www.woolworths.com.au/shop/productdetails/345337/tassal-salmon-for-cooking
Woolworths,Meat and Seafood,Woolworths Fresh Oysters Pacific 6 pack,10.5,1.75,1EA,https://www.woolworths.com.au/shop/productdetails/95741/woolworths-fresh-oysters-pacific
Woolworths,Meat and Seafood,Woolworths Jumbo Cooked Prawn 500g,20.0,40.0,1KG,https://www.woolworths.com.au/shop/productdetails/656743/woolworths-jumbo-cooked-prawn
Woolworths,Meat and Seafood,Birch & Waite Seafood Sauce Creamy Cocktail 250ml,5.25,2.1,100ML,https://www.woolworths.com.au/shop/productdetails/841751/birch-waite-seafood-sauce-creamy-cocktail
Woolworths,Meat and Seafood,Don Middle Bacon Rindless 250g,6.6,26.4,1KG,https://www.woolworths.com.au/shop/productdetails/387331/don-middle-bacon-rindless
Woolworths,Meat and Seafood,Princi Plain Mortadella Sliced From The Deli Per kg,17.5,17.5,1KG,https://www.woolworths.com.au/shop/productdetails/958189/princi-plain-mortadella-sliced-from-the-deli
Woolworths,Meat and Seafood,Woolworths RSPCA Approved Chicken Wings 1.38 - 1.8kg,16.2,9.0,1KG,https://www.woolworths.com.au/shop/productdetails/354016/woolworths-rspca-approved-chicken-wings
Woolworths,Meat and Seafood,Just Caught Cooked & Shelled Mussel Meat 1kg,14.0,14.0,1KG,https://www.woolworths.com.au/shop/productdetails/231378/just-caught-cooked-shelled-mussel-meat
Woolworths,Meat and Seafood,Bertocchi Bacon Hock Smoked Meaty 900g - 1.55kg,17.05,11.0,1KG,https://www.woolworths.com.au/shop/productdetails/307736/bertocchi-bacon-hock-smoked-meaty
Woolworths,Meat and Seafood,Agrios Wild Whole Banana Prawns 1kg,22.0,22.0,1KG,https://www.woolworths.com.au/shop/productdetails/6030028/agrios-wild-whole-banana-prawns
Woolworths,Meat and Seafood,Moira Mac's Fast Feasts Chicken Bites Honey Sauce 350g,8.5,24.29,1KG,https://www.woolworths.com.au/shop/productdetails/6022506/moira-mac-s-fast-feasts-chicken-bites-honey-sauce
Woolworths,Meat and Seafood,Ocean Chef Australian Raw Peeled Prawns 400g,21.0,52.5,1KG,https://www.woolworths.com.au/shop/productdetails/247602/ocean-chef-australian-raw-peeled-prawns
Woolworths,Meat and Seafood,Petuna Atlantic Salmon Fillets 800g,32.0,40.0,1KG,https://www.woolworths.com.au/shop/productdetails/95875/petuna-atlantic-salmon-fillets
Woolworths,Meat and Seafood,"Birds Eye Ocean Selections Raw Prawns Frozen, Peeled & Tail Off 500g",19.0,38.0,1KG,https://www.woolworths.com.au/shop/productdetails/186658/birds-eye-ocean-selections-raw-prawns-frozen-peeled-tail-off
Woolworths,Meat and Seafood,Agrios Wild Banana Prawn Meat Tail Off 500g,23.0,46.0,1KG,https://www.woolworths.com.au/shop/productdetails/6029327/agrios-wild-banana-prawn-meat-tail-off
Woolworths,Meat and Seafood,Bertocchi Authentic Leg Ham Boneless 500g - 1kg,24.5,24.5,1KG,https://www.woolworths.com.au/shop/productdetails/255174/bertocchi-authentic-leg-ham-boneless
Woolworths,Meat and Seafood,Woolworths Cooked & Peeled Cocktail Prawns Tail On Per Kg,34.0,34.0,1KG,https://www.woolworths.com.au/shop/productdetails/218146/woolworths-cooked-peeled-cocktail-prawns-tail-on
Woolworths,Meat and Seafood,Clonakilty Blackpudding 280g,9.3,33.21,1KG,https://www.woolworths.com.au/shop/productdetails/6010750/clonakilty-blackpudding
Woolworths,Meat and Seafood,Gourmet Chef Thai Green Curry Sauce 450g,5.2,11.56,1KG,https://www.woolworths.com.au/shop/productdetails/66287/gourmet-chef-thai-green-curry-sauce
Woolworths,Meat and Seafood,Just Caught Raw Prawn Cutlets 850g,30.0,35.29,1KG,https://www.woolworths.com.au/shop/productdetails/803034/just-caught-raw-prawn-cutlets
Woolworths,Meat and Seafood,Talley's Chilled Mussels Chilli 375g,7.5,20.0,1KG,https://www.woolworths.com.au/shop/productdetails/289772/talley-s-chilled-mussels-chilli
Woolworths,Meat and Seafood,Woolworths Tomato & Basil Seasoned Whole Chicken 1.8kg - 2.5kg,18.75,7.5,1KG,https://www.woolworths.com.au/shop/productdetails/251648/woolworths-tomato-basil-seasoned-whole-chicken
Woolworths,Meat and Seafood,Lamb Offal Hearts 400g - 700g,4.9,7.0,1KG,https://www.woolworths.com.au/shop/productdetails/221145/lamb-offal-hearts
Woolworths,Meat and Seafood,Woolworths 2 Crumbed Cod Portions 285g,10.0,35.09,1KG,https://www.woolworths.com.au/shop/productdetails/6003576/woolworths-2-crumbed-cod-portions
Woolworths,Meat and Seafood,Ocean Chef Wild Caught Squid Tubes Raw & Trimmed 1kg,14.0,14.0,1KG,https://www.woolworths.com.au/shop/productdetails/402932/ocean-chef-wild-caught-squid-tubes-raw-trimmed
Woolworths,Meat and Seafood,Holland House Rollmops Marinated 500g,7.0,14.0,1KG,https://www.woolworths.com.au/shop/productdetails/41491/holland-house-rollmops-marinated
Woolworths,Meat and Seafood,Ingham's Turkey Breast Portion 400g,11.0,27.5,1KG,https://www.woolworths.com.au/shop/productdetails/212403/ingham-s-turkey-breast-portion
Woolworths,Meat and Seafood,Thawed Marinara Mix Bag And Bake Teriyaki Ginger Per Kg,17.0,17.0,1KG,https://www.woolworths.com.au/shop/productdetails/859282/thawed-marinara-mix-bag-and-bake-teriyaki-ginger
Woolworths,Meat and Seafood,Woolworths Thawed Cooked Prawn Ring 200g,10.0,50.0,1KG,https://www.woolworths.com.au/shop/productdetails/243963/woolworths-thawed-cooked-prawn-ring
Woolworths,Meat and Seafood,Better Choice Fisheries Australian Whiting Fillets 300g,8.0,26.67,1KG,https://www.woolworths.com.au/shop/productdetails/905726/better-choice-fisheries-australian-whiting-fillets
Woolworths,Meat and Seafood,Woolworths Crumbed Chicken Schnitzel Tomato and Basil 300g,9.0,30.0,1KG,https://www.woolworths.com.au/shop/productdetails/6005484/woolworths-crumbed-chicken-schnitzel-tomato-and-basil
Woolworths,Meat and Seafood,Thomas Cappo Seafoods Pickled Octopus Natural 380g,12.5,32.89,1KG,https://www.woolworths.com.au/shop/productdetails/6000123/thomas-cappo-seafoods-pickled-octopus-natural
Woolworths,Meat and Seafood,ASP Scottish Fish Kippers 335g,8.5,25.37,1KG,https://www.woolworths.com.au/shop/productdetails/140267/asp-scottish-fish-kippers
Woolworths,Meat and Seafood,Prawn Cocktail Cooked Tail On Thawed Per Kg,34.0,34.0,1KG,https://www.woolworths.com.au/shop/productdetails/218148/prawn-cocktail-cooked-tail-on-thawed
Woolworths,Meat and Seafood,Tassal Smoked Tassie Salmon 50g x 2 pack,12.5,125.0,1KG,https://www.woolworths.com.au/shop/productdetails/247015/tassal-smoked-tassie-salmon
Woolworths,Meat and Seafood,Crystal Bay Australian Tiger Prawns 1kg,33.0,33.0,1KG,https://www.woolworths.com.au/shop/productdetails/102083/crystal-bay-australian-tiger-prawns
Woolworths,Meat and Seafood,Hans Shortcut Bacon 1kg,15.0,15.0,1KG,https://www.woolworths.com.au/shop/productdetails/6034158/hans-shortcut-bacon
Woolworths,Meat and Seafood,"Birds Eye Ocean Selections Raw Prawns Frozen, Garlic And Herb Dusted 500g",19.0,38.0,1KG,https://www.woolworths.com.au/shop/productdetails/246721/birds-eye-ocean-selections-raw-prawns-frozen-garlic-and-herb-dusted
Woolworths,Meat and Seafood,Gourmet Chef Thai Red Curry Sauce 450g,5.2,11.56,1KG,https://www.woolworths.com.au/shop/productdetails/66289/gourmet-chef-thai-red-curry-sauce
Woolworths,Meat and Seafood,Barossa Fine Foods Fine Foods Schulz Bacon 200g,7.25,36.25,1KG,https://www.woolworths.com.au/shop/productdetails/810867/barossa-fine-foods-fine-foods-schulz-bacon
Woolworths,Meat and Seafood,Barossa Fine Foods Italian Mild Sausages 480g,9.5,19.79,1KG,https://www.woolworths.com.au/shop/productdetails/286370/barossa-fine-foods-italian-mild-sausages
Woolworths,Meat and Seafood,JC Seafood Australian Crumbed Sillago Whiting 220g,10.0,45.45,1KG,https://www.woolworths.com.au/shop/productdetails/77765/jc-seafood-australian-crumbed-sillago-whiting
Woolworths,Meat and Seafood,Olga's Fine Foods Gourmet Chicken Breast Schnitzel Chipotle & Lime 500g,11.0,22.0,1KG,https://www.woolworths.com.au/shop/productdetails/965345/olga-s-fine-foods-gourmet-chicken-breast-schnitzel-chipotle-lime
Woolworths,Meat and Seafood,Tassal Salmon Tenders 280g,13.0,46.43,1KG,https://www.woolworths.com.au/shop/productdetails/270372/tassal-salmon-tenders
Woolworths,Meat and Seafood,Adelaide Hills Mild Presswurst Sliced From The Deli Per Kg,26.0,26.0,1KG,https://www.woolworths.com.au/shop/productdetails/399714/adelaide-hills-mild-presswurst-sliced-from-the-deli
Woolworths,Meat and Seafood,Olga's Fine Foods Gourmet Chicken Schnitzel Sour Cream & Onion 500g,11.0,22.0,1KG,https://www.woolworths.com.au/shop/productdetails/951114/olga-s-fine-foods-gourmet-chicken-schnitzel-sour-cream-onion
Woolworths,Meat and Seafood,Just Caught Cooked Prawns Tails On Large 500g,22.0,44.0,1KG,https://www.woolworths.com.au/shop/productdetails/6000660/just-caught-cooked-prawns-tails-on-large
Woolworths,Meat and Seafood,Clonakilty Whitepudding 280g,9.3,33.21,1KG,https://www.woolworths.com.au/shop/productdetails/6010693/clonakilty-whitepudding
Woolworths,Meat and Seafood,Norfolk Bay Marinated Prawns Natural 300g,9.8,32.67,1KG,https://www.woolworths.com.au/shop/productdetails/255298/norfolk-bay-marinated-prawns-natural
Woolworths,Meat and Seafood,Woolworths COOK Tasmanian Salmon With Lemon Butter 270g,14.0,51.85,1KG,https://www.woolworths.com.au/shop/productdetails/917974/woolworths-cook-tasmanian-salmon-with-lemon-butter
Woolworths,Meat and Seafood,Barossa Pork & Pale Ale Sausages 480g,9.5,19.79,1KG,https://www.woolworths.com.au/shop/productdetails/6024440/barossa-pork-pale-ale-sausages
Woolworths,Meat and Seafood,Fresh Saddletail Snapper Bag And Bake Teriyaki Ginger Per Kg,36.0,36.0,1KG,https://www.woolworths.com.au/shop/productdetails/859130/fresh-saddletail-snapper-bag-and-bake-teriyaki-ginger
Woolworths,Meat and Seafood,Thawed Imp Perch Nile Fillets Bag And Bake Teriyaki Ginger Per Kg,17.0,17.0,1KG,https://www.woolworths.com.au/shop/productdetails/859285/thawed-imp-perch-nile-fillets-bag-and-bake-teriyaki-ginger
Woolworths,Meat and Seafood,Woolworths COOK Australian Barramundi With Caper Butter 260g,13.0,50.0,1KG,https://www.woolworths.com.au/shop/productdetails/912705/woolworths-cook-australian-barramundi-with-caper-butter
Woolworths,Meat and Seafood,Agrios Bacon Wrapped Prawn Skewers Skewers 8 pack,15.0,57.69,1KG,https://www.woolworths.com.au/shop/productdetails/6003231/agrios-bacon-wrapped-prawn-skewers-skewers
Woolworths,Meat and Seafood,Bertocchi Ham Picnic Shoulder 2.5kg - 4.6 kg,57.5,12.5,1KG,https://www.woolworths.com.au/shop/productdetails/709251/bertocchi-ham-picnic-shoulder
Woolworths,Meat and Seafood,Just Caught Natural Squid Noodles 250g x 2 pack,10.0,20.0,1KG,https://www.woolworths.com.au/shop/productdetails/905562/just-caught-natural-squid-noodles
Woolworths,Meat and Seafood,Agrios Chorizo & Prawn Skewers 250g,15.0,60.0,1KG,https://www.woolworths.com.au/shop/productdetails/6002838/agrios-chorizo-prawn-skewers
Woolworths,Meat and Seafood,Gourmet Game Wild Harvested Venison Diced 400g,12.0,30.0,1KG,https://www.woolworths.com.au/shop/productdetails/6024297/gourmet-game-wild-harvested-venison-diced
Coles,Meat and Seafood,Coles Graze Lamb Extra Trim Cutlets | approx. 300g,12.0,40.0,1kg,https://www.coles.com.au/product/coles-graze-lamb-extra-trim-cutlets-approx.-300g-3942620
Coles,Meat and Seafood,Huon Premium Tasmanian Salmon Steak Skin On 200g | 200g,12.0,60.0,1kg,https://www.coles.com.au/product/huon-premium-tasmanian-salmon-steak-skin-on-200g-200g-7991457
Coles,Meat and Seafood,Huon Japanese Infusion Salmon Portion | 200g,12.0,60.0,1kg,https://www.coles.com.au/product/huon-japanese-infusion-salmon-portion-200g-8909349
Coles,Meat and Seafood,Tassal Barramundi Skin On | 260g,12.0,46.15,1kg,https://www.coles.com.au/product/tassal-barramundi-skin-on-260g-7451256
Coles,Meat and Seafood,Tassal Salmon Portions Skin On | 300g,18.0,60.0,1kg,https://www.coles.com.au/product/tassal-salmon-portions-skin-on-300g-5285371
Coles,Meat and Seafood,Tassal Fresh Tassie Salmon Portions Skin Off | 300g,15.0,50.0,1kg,https://www.coles.com.au/product/tassal-fresh-tassie-salmon-portions-skin-off-300g-5285280
Coles,Meat and Seafood,Tassal Salmon Portions Mustard And Dill | 300g,14.0,46.67,1kg,https://www.coles.com.au/product/tassal-salmon-portions-mustard-and-dill-300g-5286625
Coles,Meat and Seafood,Tassal Tasmanian Smoked Salmon | 250g,21.0,84.0,1kg,https://www.coles.com.au/product/tassal-tasmanian-smoked-salmon-250g-3477123
Coles,Meat and Seafood,Tassal Tasmanian Smoked Salmon | 150g,11.0,73.33,1kg,https://www.coles.com.au/product/tassal-tasmanian-smoked-salmon-150g-3477054
Coles,Meat and Seafood,Tassal Hot Smoked Salmon Natural | 150g,11.0,73.33,1kg,https://www.coles.com.au/product/tassal-hot-smoked-salmon-natural-150g-3477892
Coles,Meat and Seafood,Tassal Tasmanian Smoked Salmon Premium Selection | 180g,14.0,77.78,1kg,https://www.coles.com.au/product/tassal-tasmanian-smoked-salmon-premium-selection-180g-5009534
Coles,Meat and Seafood,Lilydale Free Range Chicken Stir Fry | 500g,12.0,24.0,1kg,https://www.coles.com.au/product/lilydale-free-range-chicken-stir-fry-500g-1833373
Coles,Meat and Seafood,Cleaver's Organic Grass-Fed Beef Rump Steak | 300g,12.5,41.67,1kg,https://www.coles.com.au/product/cleaver's-organic-grass-fed-beef-rump-steak-300g-6765463
Coles,Meat and Seafood,Fettayleh Foods Angus Beef Rashers | 340g,9.75,28.68,1kg,https://www.coles.com.au/product/fettayleh-foods-angus-beef-rashers-340g-3233708
Coles,Meat and Seafood,Coles No Added Hormone Beef 4 Star Lean Mince | 500g,9.0,18.0,1kg,https://www.coles.com.au/product/coles-no-added-hormone-beef-4-star-lean-mince-500g-8112449
