Supermarket,Category,Product Title,Product Price,$ per kg/L,$ per piece,Base Price,Per unit,Product URL,Product Sale
Woolworths,Pantry,Kellogg's Variety Assorted Breakfast Cereals 8 pack,7.65,27.80,,2.78,100G,https://www.woolworths.com.au/shop/productdetails/1762/kellogg-s-variety-assorted-breakfast-cereals,
Woolworths,Pantry,Macro Organic Medium Ground Coffee 200g,7.50,37.50,,3.75,100G,https://www.woolworths.com.au/shop/productdetails/690360/macro-organic-medium-ground-coffee,
Woolworths,Pantry,Nice Rice Australian Long Grain Rice 1kg,2.80,2.80,,0.28,100G,https://www.woolworths.com.au/shop/productdetails/334525/nice-rice-australian-long-grain-rice,*ON SALE* Save $0.35
Woolworths,Pantry,Cadbury Baking Milk Chocolate Block 180g,5.25,29.20,,2.92,100G,https://www.woolworths.com.au/shop/productdetails/813865/cadbury-baking-milk-chocolate-block,*ON SALE* Save $2.25
Woolworths,Pantry,Continental Fried Rice 115g,1.60,13.90,,1.39,100G,https://www.woolworths.com.au/shop/productdetails/6050563/continental-fried-rice,*ON SALE* Save $1.60
Woolworths,Pantry,Green's Traditional Cake Mix Lemon 470g,3.00,6.40,,0.64,100G,https://www.woolworths.com.au/shop/productdetails/168921/green-s-traditional-cake-mix-lemon,
Woolworths,Pantry,Heinz Big N Chunky Beef Stockpot Soup 535g,4.40,8.20,,0.82,100G,https://www.woolworths.com.au/shop/productdetails/224203/heinz-big-n-chunky-beef-stockpot-soup,
Woolworths,Pantry,Leggo's Stir Through Sundried Tomato & Roasted Garlic Sauce 350g,5.30,15.10,,1.51,100G,https://www.woolworths.com.au/shop/productdetails/30644/leggo-s-stir-through-sundried-tomato-roasted-garlic-sauce,
Woolworths,Pantry,MasterFoods Hot Chilli Sauce 250mL,3.80,15.20,,1.52,100ML,https://www.woolworths.com.au/shop/productdetails/142142/masterfoods-hot-chilli-sauce,
Woolworths,Pantry,Mutti Tomato Paste Double Concentrate 140g x 2 pack,3.15,11.30,,1.13,100G,https://www.woolworths.com.au/shop/productdetails/81641/mutti-tomato-paste-double-concentrate,*ON SALE* Save $0.85
Woolworths,Pantry,Nature Nate's Raw & Unfiltered Honey 1kg,18.70,18.70,,1.87,100G,https://www.woolworths.com.au/shop/productdetails/164651/nature-nate-s-raw-unfiltered-honey,
Woolworths,Pantry,Pandaroo Vermicelli Bean Thread 250g,2.20,8.80,,0.88,100G,https://www.woolworths.com.au/shop/productdetails/121530/pandaroo-vermicelli-bean-thread,
Woolworths,Pantry,Robert Timms Italian Espresso Coffee Bags 8 pack,6.50,144.40,,14.44,100G,https://www.woolworths.com.au/shop/productdetails/5354/robert-timms-italian-espresso-coffee-bags,
Woolworths,Pantry,Sam's Pantry Apple Crumble Protein Bar 5 pack,5.00,26.30,,2.63,100G,https://www.woolworths.com.au/shop/productdetails/116577/sam-s-pantry-apple-crumble-protein-bar,
Woolworths,Pantry,Sunrice Microwave Jasmine Rice Pouch 250g,3.00,12.00,,1.20,100G,https://www.woolworths.com.au/shop/productdetails/244754/sunrice-microwave-jasmine-rice-pouch-jasmine-rice-in-90-seconds,
Woolworths,Pantry,Woolworths Mango In Mango Jelly 4 pack,2.10,4.38,,4.38,1KG,https://www.woolworths.com.au/shop/productdetails/526016/woolworths-mango-in-mango-jelly,
Woolworths,Pantry,La Costena Refried Pinto Beans 400g,4.00,10.00,,1.00,100G,https://www.woolworths.com.au/shop/productdetails/842157/la-costena-refried-pinto-beans,
Woolworths,Pantry,Mr Chen's Dark Soy Sauce 250mL,2.85,11.40,,1.14,100ML,https://www.woolworths.com.au/shop/productdetails/234426/mr-chen-s-dark-soy-sauce,
Woolworths,Pantry,Nutella Hazelnut Chocolate Spread 15g x 12 pack,5.00,27.80,,2.78,100G,https://www.woolworths.com.au/shop/productdetails/795886/nutella-hazelnut-chocolate-spread-spread,*ON SALE* Save $1.30
Woolworths,Pantry,Yeo's Ingredients Sesame Oil 150mL,4.00,26.70,,2.67,100ML,https://www.woolworths.com.au/shop/productdetails/39319/yeo-s-ingredients-sesame-oil,*ON SALE* Save $1.00
Woolworths,Pantry,Ayam 100% Natural Light Coconut Cream 270mL,4.00,14.80,,1.48,100ML,https://www.woolworths.com.au/shop/productdetails/57200/ayam-100-natural-light-coconut-cream,
Woolworths,Pantry,La Mesita Chunky Salsa Mild 375g,3.70,9.90,,0.99,100G,https://www.woolworths.com.au/shop/productdetails/780922/la-mesita-chunky-salsa-mild,
Woolworths,Pantry,Macro Organic Oats Rolled Unstabilised 500g,3.65,7.30,,0.73,100G,https://www.woolworths.com.au/shop/productdetails/664723/macro-organic-oats-rolled-unstabilised,
Woolworths,Pantry,Nature Valley Crunchy Oats & Honey Granola Bars 252g 6 pack,6.90,27.40,,2.74,100G,https://www.woolworths.com.au/shop/productdetails/53843/nature-valley-crunchy-oats-honey-granola-bars,
Woolworths,Pantry,Rana Fresh Egg Lasagna Sheets 250g,5.50,22.00,,2.20,100G,https://www.woolworths.com.au/shop/productdetails/28059/rana-fresh-egg-lasagna-sheets,
Woolworths,Pantry,Robert Timms Cold Brew Medium Roast Coffee Bags 7 pack,6.50,,0.93,0.93,1EA,https://www.woolworths.com.au/shop/productdetails/6071467/robert-timms-cold-brew-medium-roast-coffee-bags,
Woolworths,Pantry,Sunrice Jasmine 2kg,6.50,3.30,,0.33,100G,https://www.woolworths.com.au/shop/productdetails/109277/sunrice-jasmine,*ON SALE* Save $2.10
Woolworths,Pantry,Aeroplane Ready To Eat Jelly Cup Snack Strawberry Flavour 120g,1.60,13.30,,1.33,100G,https://www.woolworths.com.au/shop/productdetails/754498/aeroplane-ready-to-eat-jelly-cup-snack-strawberry-flavour,
Woolworths,Pantry,Guzzi's Golden Pasta Gnocchi Potato 500g,6.00,12.00,,1.20,100G,https://www.woolworths.com.au/shop/productdetails/77075/guzzi-s-golden-pasta-gnocchi-potato,
Woolworths,Pantry,L'Or Espresso Decaf Ristretto Intensity 9 Coffee Pods 10 pack,8.70,,0.87,0.87,1EA,https://www.woolworths.com.au/shop/productdetails/687774/l-or-espresso-decaf-ristretto-intensity-9-coffee-pods,
Woolworths,Pantry,Nice & Natural Nut Butter Bars Peanut Butter 5 pack,4.55,26.00,,2.60,100G,https://www.woolworths.com.au/shop/productdetails/54859/nice-natural-nut-butter-bars-peanut-butter-milk-choc-multipack-snacks,*ON SALE* Save $1.95
Woolworths,Pantry,Suntory Boss Coffee Iced Latte Cans 237mL x 4 pack,11.75,12.39,,12.39,1L,https://www.woolworths.com.au/shop/productdetails/122299/suntory-boss-coffee-iced-latte-cans,*ON SALE* Save $2.95
Woolworths,Pantry,The Real Jam Co. Apricot 500g,3.15,6.30,,0.63,100G,https://www.woolworths.com.au/shop/productdetails/6064632/the-real-jam-co-apricot,
Woolworths,Pantry,Always Fresh Sicilian Olives Pitted 230g,4.80,20.87,,20.87,1KG,https://www.woolworths.com.au/shop/productdetails/465039/always-fresh-sicilian-olives-pitted,
Woolworths,Pantry,Carman's Protein Overnight Chia & Oat Sachets Creamy Vanilla Bean 6 pack,3.75,15.60,,1.56,100G,https://www.woolworths.com.au/shop/productdetails/6054771/carman-s-protein-overnight-chia-oat-sachets-creamy-vanilla-bean,*ON SALE* Save $3.75
Woolworths,Pantry,Continental Classics Cup A Soup Original Cream Of Mushroom 70g,3.00,42.90,,4.29,100G,https://www.woolworths.com.au/shop/productdetails/186170/continental-classics-cup-a-soup-original-cream-of-mushroom,
Woolworths,Pantry,Macro Organic Whole Egg Mayonnaise 440g,6.50,14.80,,1.48,100G,https://www.woolworths.com.au/shop/productdetails/761079/macro-organic-whole-egg-mayonnaise,
Woolworths,Pantry,Marion's Kitchen Thai Green Curry Meal Kit 419g,8.50,20.30,,2.03,100G,https://www.woolworths.com.au/shop/productdetails/99049/marion-s-kitchen-thai-green-curry-meal-kit,
Woolworths,Pantry,Riviana Brown Basmati Rice Extra Long Grain 1kg,7.00,7.00,,0.70,100G,https://www.woolworths.com.au/shop/productdetails/792257/riviana-brown-basmati-rice-extra-long-grain,
Woolworths,Pantry,Sam's Pantry Rocky Road Protein Bar 5 pack,5.00,26.30,,2.63,100G,https://www.woolworths.com.au/shop/productdetails/37792/sam-s-pantry-rocky-road-protein-bar,
Woolworths,Pantry,Sirena Tuna Soy & Ginger 95g,2.95,31.05,,31.05,1KG,https://www.woolworths.com.au/shop/productdetails/170152/sirena-tuna-soy-ginger,
Woolworths,Pantry,Sunrice White Rice Premium Long Grain 2kg,4.00,2.00,,0.20,100G,https://www.woolworths.com.au/shop/productdetails/36502/sunrice-white-rice-premium-long-grain,*ON SALE* Save $1.30
Woolworths,Pantry,Tasti Nut Bar Dark Choc & Cranberry 420g,7.50,17.90,,1.79,100G,https://www.woolworths.com.au/shop/productdetails/810601/tasti-nut-bar-dark-choc-cranberry,
Woolworths,Pantry,Valcom Canned Chestnuts Water Sliced 227g,1.60,7.00,,0.70,100G,https://www.woolworths.com.au/shop/productdetails/38882/valcom-canned-chestnuts-water-sliced,
Woolworths,Pantry,Carman's Muesli Toasted Super Berry Cranberry & Blueberry 875g,9.90,11.30,,1.13,100G,https://www.woolworths.com.au/shop/productdetails/85132/carman-s-muesli-toasted-super-berry-cranberry-blueberry,
Woolworths,Pantry,Providore Vine Ripened Tomato Pasta Sauce With Red Chilli 400g,6.00,15.00,,1.50,100G,https://www.woolworths.com.au/shop/productdetails/957594/providore-vine-ripened-tomato-pasta-sauce-with-red-chilli,
Woolworths,Pantry,S&B Japanese Wasabi Tube Paste 43g,3.30,76.70,,7.67,100G,https://www.woolworths.com.au/shop/productdetails/54429/s-b-japanese-wasabi-tube-paste,
Woolworths,Pantry,Old El Paso Chili Con Carne Spice Mix 35g,2.70,77.10,,7.71,100G,https://www.woolworths.com.au/shop/productdetails/93445/old-el-paso-chili-con-carne-spice-mix-chilli-spice-mix,
Woolworths,Pantry,Passage To Asia Honey & Soy Chicken Stir Fry Sauce 200g,2.65,13.30,,1.33,100G,https://www.woolworths.com.au/shop/productdetails/703584/passage-to-asia-honey-soy-chicken-stir-fry-sauce,*ON SALE* Save $1.15
Woolworths,Pantry,Sam's Pantry Cookie Dough Low Sugar Protein Bars 5 pack,5.00,26.30,,2.63,100G,https://www.woolworths.com.au/shop/productdetails/174870/sam-s-pantry-cookie-dough-low-sugar-protein-bars,
Woolworths,Pantry,Sunrice Jasmine Fragrant Rice 5kg,16.20,3.20,,0.32,100G,https://www.woolworths.com.au/shop/productdetails/803520/sunrice-jasmine-fragrant-rice,*ON SALE* Save $10.80
Woolworths,Pantry,Sunrice Microwave Brown Rice Pouch 250g,3.00,12.00,,1.20,100G,https://www.woolworths.com.au/shop/productdetails/244756/sunrice-microwave-brown-rice-pouch-medium-grain-brown-rice-in-90,
Woolworths,Pantry,Leggo's Bechamel Lasagne Sauce Made With Real Cream 490g,4.30,8.80,,0.88,100G,https://www.woolworths.com.au/shop/productdetails/6015548/leggo-s-bechamel-lasagne-sauce-made-with-real-cream,
Woolworths,Pantry,Macro Goji Berries 200g,6.50,32.50,,3.25,100G,https://www.woolworths.com.au/shop/productdetails/829032/macro-goji-berries,
Woolworths,Pantry,Sam's Pantry Chocolate Brownie with Roasted Almonds Protein Bar 12 pack,8.50,18.60,,1.86,100G,https://www.woolworths.com.au/shop/productdetails/212807/sam-s-pantry-chocolate-brownie-with-roasted-almonds-protein-bar,
Woolworths,Pantry,San Remo La Pasta Creamy Bacon 160g,2.50,15.60,,1.56,100G,https://www.woolworths.com.au/shop/productdetails/700712/san-remo-la-pasta-creamy-bacon,
Woolworths,Pantry,South Australian Gourmet Food Company Creamy Chicken & Vegetable Soup Pouch 430g,2.80,6.50,,0.65,100G,https://www.woolworths.com.au/shop/productdetails/278912/south-australian-gourmet-food-company-creamy-chicken-vegetable-soup-pouch,
Woolworths,Pantry,Twinings Camomile & Spearmint Tea Bags 10 pack,2.70,,0.27,0.27,1EA,https://www.woolworths.com.au/shop/productdetails/87275/twinings-camomile-spearmint-tea-bags-tea-bags,
Woolworths,Pantry,Woolworths Sumac Ground 40g,2.00,50.00,,0.50,10G,https://www.woolworths.com.au/shop/productdetails/251222/woolworths-sumac-ground,
Woolworths,Pantry,Woolworths Sweet Mustard Pickles 520g,1.65,3.20,,0.32,100G,https://www.woolworths.com.au/shop/productdetails/663279/woolworths-sweet-mustard-pickles,
Woolworths,Pantry,Barilla Pasta Collezione Lasagne 250g,2.95,11.80,,1.18,100G,https://www.woolworths.com.au/shop/productdetails/195952/barilla-pasta-collezione-lasagne,*ON SALE* Save $0.65
Woolworths,Pantry,Carman's Granola Protein Rich Almond & Hazelnut 450g,8.90,19.80,,1.98,100G,https://www.woolworths.com.au/shop/productdetails/208900/carman-s-granola-protein-rich-almond-hazelnut,
Woolworths,Pantry,Hershey's Syrup Chocolate Flavoured Topping 425g,5.00,11.80,,1.18,100G,https://www.woolworths.com.au/shop/productdetails/6062162/hershey-s-syrup-chocolate-flavoured-topping,
Woolworths,Pantry,Kook A Krumb Breadcrumbs Herb And Garlic 200g,3.70,18.50,,1.85,100G,https://www.woolworths.com.au/shop/productdetails/181407/kook-a-krumb-breadcrumbs-herb-and-garlic,
Woolworths,Pantry,Praise Dressings French Original 330mL,3.60,10.90,,1.09,100ML,https://www.woolworths.com.au/shop/productdetails/212347/praise-dressings-french-original,
Woolworths,Pantry,Queen Sugar Free Caramel Dulce De Leche Flavoured Topping 355mL,5.50,15.50,,1.55,100ML,https://www.woolworths.com.au/shop/productdetails/387377/queen-sugar-free-caramel-dulce-de-leche-flavoured-topping,
Woolworths,Pantry,Up&Go Liquid Breakfast Strawberry 250mL x 12 pack,18.00,6.00,,6.00,1L,https://www.woolworths.com.au/shop/productdetails/765973/up-go-liquid-breakfast-strawberry,
Woolworths,Pantry,Woolworths All Spice Ground 30g,2.00,67.00,,0.67,10G,https://www.woolworths.com.au/shop/productdetails/250979/woolworths-all-spice-ground,
Woolworths,Pantry,Woolworths Honey Mustard Simmer Sauce 500g,2.00,4.00,,0.40,100G,https://www.woolworths.com.au/shop/productdetails/928803/woolworths-honey-mustard-simmer-sauce,
Woolworths,Pantry,Heinz Oops Pasta In Tomato Sauce Canned Spaghetti O's 220g,2.10,9.50,,0.95,100G,https://www.woolworths.com.au/shop/productdetails/172409/heinz-oops-pasta-in-tomato-sauce-canned-spaghetti-o-s,
Woolworths,Pantry,Maggi Side Dishes Three Cheese Potato Bake 21g,1.85,88.10,,8.81,100G,https://www.woolworths.com.au/shop/productdetails/579734/maggi-side-dishes-three-cheese-potato-bake,
Woolworths,Pantry,Mr Chen's Thai Green Curry Paste 190g,2.30,12.10,,1.21,100G,https://www.woolworths.com.au/shop/productdetails/224633/mr-chen-s-thai-green-curry-paste,
Woolworths,Pantry,Patak's Rogan Josh Curry Paste 283g,4.50,15.90,,1.59,100G,https://www.woolworths.com.au/shop/productdetails/59025/patak-s-rogan-josh-curry-paste-paste,*ON SALE* Save $3.00
Woolworths,Pantry,Carman's Protein Slice Bar Dark Choc Crisp & Roasted Nut 5 pack,7.90,45.10,,4.51,100G,https://www.woolworths.com.au/shop/productdetails/6055374/carman-s-protein-slice-bar-dark-choc-crisp-roasted-nut,
Woolworths,Pantry,Flying Goose Sriracha Sauce 455mL,6.00,13.20,,1.32,100ML,https://www.woolworths.com.au/shop/productdetails/252091/flying-goose-sriracha-sauce,
Woolworths,Pantry,Heinz Extra Cheesy Canned Spaghetti Pasta 300g,2.90,9.70,,0.97,100G,https://www.woolworths.com.au/shop/productdetails/625155/heinz-extra-cheesy-canned-spaghetti-pasta,
Woolworths,Pantry,Iddy Biddy Fruit Snacks Berry 20g x 8 pack,3.90,24.40,,2.44,100G,https://www.woolworths.com.au/shop/productdetails/72702/iddy-biddy-fruit-snacks-berry,
Woolworths,Pantry,Il Molino Polenta Bramata Traditional 500g,3.30,6.60,,6.60,1KG,https://www.woolworths.com.au/shop/productdetails/55897/il-molino-polenta-bramata-traditional,
Woolworths,Pantry,Just Rooibos African Tea Bags 40 pack,7.00,,0.18,0.18,1EA,https://www.woolworths.com.au/shop/productdetails/114407/just-rooibos-african-tea-bags,
Woolworths,Pantry,Kellogg's Pop Tarts Frosted Cookies & Crème Toaster Pastries 384g,7.00,18.20,,1.82,100G,https://www.woolworths.com.au/shop/productdetails/152456/kellogg-s-pop-tarts-frosted-cookies-cr-me-toaster-pastries,
Woolworths,Pantry,Lee Kum Kee Honey & Soy Chicken Ready Sauce 120g,2.00,16.70,,1.67,100G,https://www.woolworths.com.au/shop/productdetails/702293/lee-kum-kee-honey-soy-chicken-ready-sauce,*ON SALE* Save $0.70
Woolworths,Pantry,So Good Chocolate Oat Long Life Milk UHT 1L,2.50,2.50,,2.50,1L,https://www.woolworths.com.au/shop/productdetails/274781/so-good-chocolate-oat-long-life-milk-uht,*ON SALE* Save $1.00
Woolworths,Pantry,Woolworths Peppermint Tea 40 pack,1.75,,0.04,0.04,1EA,https://www.woolworths.com.au/shop/productdetails/690091/woolworths-peppermint-tea,
Woolworths,Pantry,Woolworths Pink Salmon 210g,3.50,16.67,,16.67,1KG,https://www.woolworths.com.au/shop/productdetails/220696/woolworths-pink-salmon,
Woolworths,Pantry,Bickford's French Vanilla Flavoured Syrup 500mL,7.00,14.00,,1.40,100ML,https://www.woolworths.com.au/shop/productdetails/6025675/bickford-s-french-vanilla-flavoured-syrup,
Woolworths,Pantry,Campos Superior Coffee Beans 1kg,65.00,65.00,,6.50,100G,https://www.woolworths.com.au/shop/productdetails/94138/campos-superior-coffee-beans,
Woolworths,Pantry,Heinz Big N Chunky Chicken & Corn Soup Tinned Ready Meals 535g,4.40,8.20,,0.82,100G,https://www.woolworths.com.au/shop/productdetails/167628/heinz-big-n-chunky-chicken-corn-soup-tinned-ready-meals,
Woolworths,Pantry,Ocean Spray Reduced Sugar Craisins 250g,5.00,20.00,,20.00,1KG,https://www.woolworths.com.au/shop/productdetails/528827/ocean-spray-reduced-sugar-craisins,*ON SALE* Save $1.00
Woolworths,Pantry,SSM UHT Natural Coconut Cream 200mL,2.40,12.00,,1.20,100ML,https://www.woolworths.com.au/shop/productdetails/686564/ssm-uht-natural-coconut-cream,
Woolworths,Pantry,Sunrice Microwave Long Grain White Rice Pouch 450g,3.95,8.80,,0.88,100G,https://www.woolworths.com.au/shop/productdetails/311466/sunrice-microwave-long-grain-white-rice-pouch,
Woolworths,Pantry,Tabasco Chilli Sauce Red Pepper 60mL,5.50,91.70,,9.17,100ML,https://www.woolworths.com.au/shop/productdetails/33129/tabasco-chilli-sauce-red-pepper,
Woolworths,Pantry,Ayam Malaysian Laksa Paste 185g,3.20,17.30,,1.73,100G,https://www.woolworths.com.au/shop/productdetails/329999/ayam-malaysian-laksa-paste,*ON SALE* Save $0.80
Woolworths,Pantry,Frank's Red Hot Original Sauce 354mL,7.60,21.50,,2.15,100ML,https://www.woolworths.com.au/shop/productdetails/972235/frank-s-red-hot-original-sauce,
Woolworths,Pantry,Fountain Barbecue BBQ Sauce Value Pack 2L,6.00,3.00,,0.30,100ML,https://www.woolworths.com.au/shop/productdetails/845672/fountain-barbecue-bbq-sauce-value-pack,
Woolworths,Pantry,Freedom Classic Rice Puffs Cereal 250g,6.00,24.00,,2.40,100G,https://www.woolworths.com.au/shop/productdetails/224381/freedom-classic-rice-puffs-cereal,
Woolworths,Pantry,Gravox Peppercorn Cream Liquid Sauce Pouch 165g,3.50,21.20,,2.12,100G,https://www.woolworths.com.au/shop/productdetails/297221/gravox-peppercorn-cream-liquid-sauce-pouch,
Woolworths,Pantry,Hoyt's Coriander Ground 25g,1.95,78.00,,0.78,10G,https://www.woolworths.com.au/shop/productdetails/94635/hoyt-s-coriander-ground,
Woolworths,Pantry,John West Tuna Chunks In Springwater Multipack 95g x 3 pack,5.40,18.95,,18.95,1KG,https://www.woolworths.com.au/shop/productdetails/758016/john-west-tuna-chunks-in-springwater-multipack,
Woolworths,Pantry,MasterFoods Chilli Flakes 22g,3.50,159.00,,1.59,10G,https://www.woolworths.com.au/shop/productdetails/6012395/masterfoods-chilli-flakes,
Woolworths,Pantry,Mutti Baby Roma Tomatoes Whole 400g,2.70,6.75,,6.75,1KG,https://www.woolworths.com.au/shop/productdetails/795295/mutti-baby-roma-tomatoes-whole,
Woolworths,Pantry,Nestle Baker's Choice Baking Block Dark Chocolate 170g,6.00,35.30,,3.53,100G,https://www.woolworths.com.au/shop/productdetails/6029045/nestle-baker-s-choice-baking-block-dark-chocolate,
Woolworths,Pantry,Woolworths Special Fried Rice 250g,2.15,8.60,,0.86,100G,https://www.woolworths.com.au/shop/productdetails/105818/woolworths-special-fried-rice,
Woolworths,Pantry,Woolworths Sweet & Sour Simmer Sauce 500g,2.00,4.00,,0.40,100G,https://www.woolworths.com.au/shop/productdetails/925728/woolworths-sweet-sour-simmer-sauce,
Woolworths,Pantry,Altimate Funtime Traditional Wafer Cups 21 pack,4.00,53.30,,5.33,100G,https://www.woolworths.com.au/shop/productdetails/739719/altimate-funtime-traditional-wafer-cups,
